"ORDERNUMBER","QUANTITYORDERED","PRICEEACH","ORDERLINENUMBER","SALES","ORDERDATE","STATUS","QTR_ID","MONTH_ID","YEAR_ID","PRODUCTLINE"
10237,47,88.14,14,4142.58,"11/22/2021 08:00 ","Shipped",1,3,2004,"Classic Cars"
10241,47,94.5,6,4441.5,"11/22/2021 07:00","Shipped",2,4,2004,"Classic Cars"
10267,38,87.24,3,3315.12,"11/22/2021 06:00 ","Shipped",3,7,2004,"Classic Cars"
10279,49,79.97,3,3919.53,"11/22/2021 05:00 ","Shipped",3,8,2004,"Classic Cars"
10288,35,80.87,9,2830.45,"11/22/2021 04:00 ","Shipped",3,9,2004,"Classic Cars"
10302,49,100,5,5298.86,"11/22/2021 03:00 ","Shipped",4,10,2003,"Classic Cars"
10311,28,93.6,4,2620.8,"11/22/2021 02:00 ","Shipped",4,10,2004,"Classic Cars"
10321,30,72.7,1,2181,"11/22/2021 01:00 ","Shipped",4,11,2004,"Classic Cars"
10332,39,86.72,7,3382.08,"11/22/2021 00:00 ","Shipped",4,11,2004,"Classic Cars"
10346,25,100,1,2876.75,"11/22/2021 23:00","Shipped",4,11,2004,"Classic Cars"
10368,40,100,2,4107.2,"11/22/2021 22:00","Shipped",1,1,2005,"Classic Cars"
10380,36,37.5,6,1350,"11/22/2021 21:00","Shipped",1,2,2005,"Classic Cars"
10407,76,94.5,6,7192,"11/22/2021 20:00","On Hold",2,4,2005,"Classic Cars"
10420,39,100,9,3933.93,"11/22/2021 19:00","In Process",2,5,2005,"Classic Cars"
10104,44,39.6,10,1742.4,"11/22/2021 18:00","Shipped",1,1,2003,"Classic Cars"
10114,24,30.06,1,721.44,"11/22/2021 17:00","Shipped",2,4,2003,"Classic Cars"
10127,39,38.2,12,1489.41,"11/22/2021 16:00","Shipped",2,6,2003,"Classic Cars"
10141,21,42.43,6,891.03,"11/22/2021 15:00","Shipped",3,8,2003,"Classic Cars"
10151,30,40.31,4,1210.3,"11/22/2021 14:00","Shipped",3,9,2003,"Classic Cars"
10165,27,31.82,13,859.14,"11/22/2021 13:00","Shipped",4,10,2003,"Classic Cars"
10175,37,31.12,2,1151.44,"11/22/2021 12:00","Shipped",4,11,2003,"Classic Cars"
10194,42,31.82,7,1336.44,"11/22/2021 11:00","Shipped",4,11,2003,"Classic Cars"
10205,32,28.29,7,905.28,"11/22/2021 10:00 ","Shipped",4,11,2003,"Classic Cars"
10207,42,29.7,8,1247.4,"11/22/2021 09:00 ","Shipped",4,12,2003,"Classic Cars"
10219,21,40.31,3,846.51,"11/22/2021 08:00 ","Shipped",1,2,2004,"Classic Cars"
10239,33,32.88,2,1085.04,"11/22/2021 07:00","Shipped",1,3,2004,"Classic Cars"
10246,49,36.07,6,1767.43,"11/22/2021 06:00 ","Shipped",2,5,2004,"Classic Cars"
10259,31,33.24,5,1030.44,"11/22/2021 05:00 ","Shipped",2,6,2004,"Classic Cars"
10271,38,41.72,6,1585.36,"11/22/2021 04:00 ","Shipped",3,7,2004,"Classic Cars"
10281,20,40.66,2,813.2,"11/22/2021 03:00 ","Shipped",3,8,2004,"Classic Cars"
10292,39,30.06,9,1172.34,"11/22/2021 02:00 ","Shipped",3,9,2004,"Classic Cars"
10305,48,31.47,6,1510.56,"11/22/2021 01:00 ","Shipped",4,10,2004,"Classic Cars"
10314,39,37.13,15,1448.07,"11/22/2021 00:00 ","Shipped",4,10,2004,"Classic Cars"
10324,30,100,9,3338.1,"11/22/2021 23:00","Shipped",4,11,2004,"Classic Cars"
10335,33,37.13,2,1235.29,"11/22/2021 22:00","Shipped",4,11,2004,"Classic Cars"
10349,36,37.13,3,1336.68,"11/22/2021 21:00","Shipped",4,12,2004,"Classic Cars"
10358,36,82.94,4,2985.84,"11/22/2021 20:00","Shipped",4,12,2004,"Classic Cars"
10371,45,100,8,5545.8,"11/22/2021 19:00","Shipped",1,1,2005,"Classic Cars"
10383,40,100,3,6089.6,"11/22/2021 18:00","Shipped",1,2,2005,"Classic Cars"
10394,46,38.9,6,1789.4,"11/22/2021 17:00","Shipped",1,3,2005,"Classic Cars"
10412,30,36.07,6,1082.1,"11/22/2021 16:00","Shipped",2,5,2005,"Classic Cars"
10425,31,33.24,5,1030.44,"11/22/2021 15:00","In Process",2,5,2005,"Classic Cars"
10106,49,74.68,13,3659.32,"11/22/2021 14:00","Shipped",1,2,2003,"Planes"
10120,41,59.6,4,2443.6,"11/22/2021 13:00","Shipped",2,4,2003,"Planes"
10131,35,67.14,5,2349.9,"11/22/2021 12:00","Shipped",2,6,2003,"Planes"
10143,27,60.97,8,1646.2,"11/22/2021 11:00","Shipped",3,8,2003,"Planes"
10155,23,72.62,6,1670.26,"11/22/2021 10:00 ","Shipped",4,10,2003,"Planes"
10167,21,69.88,2,1467.48,"11/22/2021 09:00 ","Cancelled",4,10,2003,"Planes"
10178,34,80.84,5,2748.56,"11/22/2021 08:00 ","Shipped",4,11,2003,"Planes"
10196,23,69.2,2,1523.4,"11/22/2021 07:00","Shipped",4,11,2003,"Planes"
10208,48,67.82,5,3255.36,"11/22/2021 06:00 ","Shipped",4,11,2003,"Planes"
10210,43,82.21,1,3535.03,"11/22/2021 05:00 ","Shipped",1,1,2004,"Planes"
10232,32,81.53,5,2608.96,"11/22/2021 04:00 ","Shipped",1,2,2004,"Planes"
10249,20,67.82,1,1356.4,"11/22/2021 03:00 ","Shipped",2,5,2004,"Planes"
10262,24,67.14,10,1611.36,"11/22/2021 02:00 ","Cancelled",2,6,2004,"Planes"
10274,40,65.08,2,2603.2,"11/22/2021 01:00 ","Shipped",3,7,2004,"Planes"
10284,30,73.99,12,2320.7,"11/22/2021 00:00 ","Shipped",3,8,2004,"Planes"
10296,21,71.25,8,1496.25,"11/21/2021 23:00","Shipped",3,9,2004,"Planes"
10307,25,75.36,2,1984,"11/21/2021 22:00","Shipped",4,10,2004,"Planes"
10316,34,63.71,10,2166.14,"11/21/2021 21:00","Shipped",4,11,2004,"Planes"
10328,48,58.92,1,2828.16,"11/21/2021 20:00","Shipped",4,11,2004,"Planes"
10339,55,100,12,6214.45,"11/21/2021 19:00","Shipped",4,11,2004,"Planes"
10351,25,74.68,5,1967,"11/21/2021 18:00","Shipped",4,12,2004,"Planes"
10373,38,70.44,7,2676.72,"11/21/2021 17:00","Shipped",1,1,2005,"Planes"
10386,39,55.96,1,2182.44,"11/21/2021 16:00","Resolved",1,3,2005,"Planes"
10398,28,57.55,3,1611.4,"11/21/2021 15:00","Shipped",1,3,2005,"Planes"
10400,24,61.66,2,1479.84,"11/21/2021 14:00","Shipped",2,4,2005,"Planes"
10415,21,67.82,1,1424.23,"11/21/2021 13:00","Disputed",2,5,2005,"Planes"
10110,46,100,10,5942.28,"11/21/2021 12:00","Shipped",1,3,2003,"Classic Cars"
10124,25,93.95,9,2348.75,"11/21/2021 11:00","Shipped",2,5,2003,"Classic Cars"
10148,34,100,3,4392.12,"11/21/2021 10:00 ","Shipped",3,9,2003,"Classic Cars"
10161,25,100,2,2759.75,"11/21/2021 09:00 ","Shipped",4,10,2003,"Classic Cars"
10173,23,100,16,2728.03,"11/21/2021 08:00 ","Shipped",4,11,2003,"Classic Cars"
10192,20,100,13,2395.8,"11/21/2021 07:00","Shipped",4,11,2003,"Classic Cars"
10202,23,100,1,3052.33,"11/21/2021 06:00 ","Shipped",4,11,2003,"Classic Cars"
10204,42,100,7,4242,"11/21/2021 05:00 ","Shipped",4,12,2003,"Classic Cars"
10213,27,100,3,2790.45,"11/21/2021 04:00 ","Shipped",1,1,2004,"Classic Cars"
10237,33,100,13,4340.49,"11/21/2021 03:00 ","Shipped",1,3,2004,"Classic Cars"
10241,28,98.65,5,2762.2,"11/21/2021 02:00 ","Shipped",2,4,2004,"Classic Cars"
10267,43,100,2,4645.72,"11/21/2021 01:00 ","Shipped",3,7,2004,"Classic Cars"
10279,48,100,2,5580.96,"11/21/2021 00:00 ","Shipped",3,8,2004,"Classic Cars"
10288,48,100,8,6539.04,"11/21/2021 23:00","Shipped",3,9,2004,"Classic Cars"
10302,45,100,4,5548.95,"11/21/2021 22:00","Shipped",4,10,2003,"Classic Cars"
10311,43,100,3,4595.41,"11/21/2021 21:00","Shipped",4,10,2004,"Classic Cars"
10332,44,42.26,11,1959.44,"11/21/2021 20:00","Shipped",4,11,2004,"Classic Cars"
10346,24,87.24,5,2103.76,"11/21/2021 19:00","Shipped",4,11,2004,"Classic Cars"
10368,31,100,5,4233.13,"11/21/2021 18:00","Shipped",1,1,2005,"Classic Cars"
10380,44,36.29,7,1596.76,"11/21/2021 17:00","Shipped",1,2,2005,"Classic Cars"
10407,59,98.65,5,5820.35,"11/21/2021 16:00","On Hold",2,4,2005,"Classic Cars"
10420,55,96.3,8,5296.5,"11/21/2021 15:00","In Process",2,5,2005,"Classic Cars"
10109,29,32.1,6,930.9,"11/21/2021 14:00","Shipped",1,3,2003,"Classic Cars"
10123,39,30.96,4,1207.44,"11/21/2021 13:00","Shipped",2,5,2003,"Classic Cars"
10135,20,35.87,1,717.4,"11/21/2021 12:00","Shipped",3,7,2003,"Classic Cars"
10147,25,42.67,1,1066.75,"11/21/2021 11:00","Shipped",3,9,2003,"Classic Cars"
10160,42,37,2,1554,"11/21/2021 10:00 ","Shipped",4,10,2003,"Classic Cars"
10171,36,35.49,4,1277.64,"11/21/2021 09:00 ","Shipped",4,11,2003,"Classic Cars"
10191,37,42.67,8,1578.79,"11/21/2021 08:00 ","Shipped",4,11,2003,"Classic Cars"
10202,30,30.59,13,917.7,"11/21/2021 07:00","Shipped",4,11,2003,"Classic Cars"
10203,21,37,2,777,"11/21/2021 06:00 ","Shipped",4,12,2003,"Classic Cars"
10212,34,43.42,12,1476.28,"11/21/2021 05:00 ","Shipped",1,1,2004,"Classic Cars"
10235,42,36.63,3,1538.46,"11/21/2021 04:00 ","Shipped",1,2,2004,"Classic Cars"
10239,20,44.56,2,891.2,"11/21/2021 03:00 ","Shipped",2,4,2004,"Classic Cars"
10253,40,42.67,7,1706.8,"11/21/2021 02:00 ","Cancelled",2,6,2004,"Classic Cars"
10266,34,40.4,8,1373.6,"11/21/2021 01:00 ","Shipped",3,7,2004,"Classic Cars"
10278,31,38.89,8,1205.59,"11/21/2021 00:00 ","Shipped",3,8,2004,"Classic Cars"
10287,36,39.65,6,1427.4,"11/21/2021 23:00","Shipped",3,8,2004,"Classic Cars"
10301,48,34.36,10,1649.28,"11/21/2021 22:00","Shipped",4,10,2003,"Classic Cars"
10310,33,41.91,4,1383.03,"11/21/2021 21:00","Shipped",4,10,2004,"Classic Cars"
10321,37,33.23,12,1239.51,"11/21/2021 20:00","Shipped",4,11,2004,"Classic Cars"
10331,27,42.24,13,1140.48,"11/21/2021 19:00","Shipped",4,11,2004,"Classic Cars"
10342,39,40.4,9,1575.6,"11/21/2021 18:00","Shipped",4,11,2004,"Classic Cars"
10355,36,38.52,4,1386.72,"11/21/2021 17:00","Shipped",4,12,2004,"Classic Cars"
10367,36,100,2,5019.4,"11/21/2021 16:00","Resolved",1,1,2005,"Classic Cars"
10378,41,100,7,5856.85,"11/21/2021 15:00","Shipped",1,2,2005,"Classic Cars"
10390,37,100,5,4894.73,"11/21/2021 14:00","Shipped",1,3,2005,"Classic Cars"
10405,47,44.56,2,2104.32,"11/21/2021 13:00","Shipped",2,4,2005,"Classic Cars"
10420,15,42.67,7,640.05,"11/21/2021 12:00","Shipped",2,5,2005,"Classic Cars"
10105,44,72.58,4,3203.52,"11/21/2021 11:00","Shipped",1,2,2003,"Vintage Cars"
10120,35,87.62,13,3066.7,"11/21/2021 10:00 ","Shipped",2,4,2003,"Vintage Cars"
10129,41,94.71,4,3883.11,"11/21/2021 09:00 ","Shipped",2,6,2003,"Vintage Cars"
10142,49,98.25,1,4814.25,"11/21/2021 08:00 ","Shipped",3,8,2003,"Vintage Cars"
10154,31,91.17,2,2826.27,"11/21/2021 07:00","Shipped",4,10,2003,"Vintage Cars"
10167,20,79.66,11,1593.2,"11/21/2021 06:00 ","Cancelled",4,10,2003,"Vintage Cars"
10177,45,72.58,2,3266.1,"11/21/2021 05:00 ","Shipped",4,11,2003,"Vintage Cars"
10195,33,74.35,2,2453.55,"11/21/2021 04:00 ","Shipped",4,11,2003,"Vintage Cars"
10207,47,83.2,8,3910.4,"11/21/2021 03:00 ","Shipped",4,11,2003,"Vintage Cars"
10209,20,89.4,2,1788,"11/21/2021 02:00 ","Shipped",1,1,2004,"Vintage Cars"
10232,47,70.81,14,3328.07,"11/21/2021 01:00 ","Shipped",1,2,2004,"Vintage Cars"
10233,40,94.71,2,3788.4,"11/21/2021 00:00 ","Shipped",1,3,2004,"Vintage Cars"
10248,30,100,5,3053.7,"11/21/2021 23:00","Cancelled",2,5,2004,"Vintage Cars"
10261,23,91.17,3,2005.74,"11/21/2021 22:00","Shipped",2,6,2004,"Vintage Cars"
10273,27,100,6,2796.12,"11/21/2021 21:00","Shipped",3,7,2004,"Vintage Cars"
10283,34,92.94,8,3159.96,"11/21/2021 20:00","Shipped",3,8,2004,"Vintage Cars"
10295,46,84.97,3,3908.62,"11/21/2021 19:00","Shipped",3,9,2004,"Vintage Cars"
10306,31,84.08,2,2606.48,"11/21/2021 18:00","Shipped",4,10,2004,"Vintage Cars"
10315,24,86.74,1,2091.76,"11/21/2021 17:00","Shipped",4,10,2004,"Vintage Cars"
10326,41,85.85,3,3520.85,"11/21/2021 16:00","Shipped",4,11,2004,"Vintage Cars"
10339,55,100,13,10758,"11/21/2021 15:00","Shipped",4,11,2004,"Vintage Cars"
10350,30,100,9,3021,"11/21/2021 14:00","Shipped",4,12,2004,"Vintage Cars"
10373,33,57.32,12,1991.56,"11/21/2021 13:00","Shipped",1,1,2005,"Vintage Cars"
10384,43,97.87,2,4209.41,"11/21/2021 12:00","Shipped",1,2,2005,"Vintage Cars"
10396,27,83.2,7,2346.4,"11/21/2021 11:00","Shipped",1,3,2005,"Vintage Cars"
10414,60,100,5,6107.4,"11/21/2021 10:00 ","On Hold",2,5,2005,"Vintage Cars"
10110,27,73.62,12,2087.74,"11/21/2021 09:00 ","Shipped",1,3,2003,"Classic Cars"
10124,49,83.04,11,4068.96,"11/21/2021 08:00 ","Shipped",2,5,2003,"Classic Cars"
10148,31,73.62,5,2382.23,"11/21/2021 07:00","Shipped",3,9,2003,"Classic Cars"
10161,20,77.05,4,1541,"11/21/2021 06:00 ","Shipped",4,10,2003,"Classic Cars"
10172,24,81.33,2,2051.92,"11/21/2021 05:00 ","Shipped",4,11,2003,"Classic Cars"
10192,33,94.17,15,3107.61,"11/21/2021 04:00 ","Shipped",4,11,2003,"Classic Cars"
10202,32,72.77,3,2328.64,"11/21/2021 03:00 ","Shipped",4,11,2003,"Classic Cars"
10204,40,79.62,9,3194.8,"11/21/2021 02:00 ","Shipped",4,12,2003,"Classic Cars"
10212,27,79.62,2,2149.74,"11/21/2021 01:00 ","Shipped",1,1,2004,"Classic Cars"
10237,40,79.62,15,3194.8,"11/21/2021 00:00 ","Shipped",1,3,2004,"Classic Cars"
10241,26,81.33,7,2104.58,"11/21/2021 23:00","Shipped",2,4,2004,"Classic Cars"
10267,44,96.74,4,4256.56,"11/21/2021 22:00","Shipped",3,7,2004,"Classic Cars"
10279,33,71.06,4,2344.98,"11/21/2021 21:00","Shipped",3,8,2004,"Classic Cars"
10288,34,68.49,10,2328.66,"11/21/2021 20:00","Shipped",3,9,2004,"Classic Cars"
10302,48,74.48,6,3575.04,"11/21/2021 19:00","Shipped",4,10,2003,"Classic Cars"
10311,25,83.04,5,2076,"11/21/2021 18:00","Shipped",4,10,2004,"Classic Cars"
10321,39,84.75,2,3305.25,"11/21/2021 17:00","Shipped",4,11,2004,"Classic Cars"
10332,45,34.2,12,1538.55,"11/21/2021 16:00","Shipped",4,11,2004,"Classic Cars"
10346,24,100,2,3325.92,"11/21/2021 15:00","Shipped",4,11,2004,"Classic Cars"
10368,46,79.62,1,3662.52,"11/21/2021 14:00","Shipped",1,1,2005,"Classic Cars"
10380,44,79.06,9,3478.64,"11/21/2021 13:00","Shipped",1,2,2005,"Classic Cars"
10407,13,81.33,7,1057.29,"11/21/2021 12:00","On Hold",2,4,2005,"Classic Cars"
10420,35,96.74,10,3385.9,"11/21/2021 11:00","In Process",2,5,2005,"Classic Cars"
10108,30,63.07,5,1992.1,"11/21/2021 10:00 ","Shipped",1,3,2003,"Classic Cars"
10123,34,50.21,9,1707.14,"11/21/2021 09:00 ","Shipped",2,5,2003,"Classic Cars"
10135,27,66.13,6,1785.51,"11/21/2021 08:00 ","Shipped",3,7,2003,"Classic Cars"
10147,30,68.58,6,2057.4,"11/21/2021 07:00","Shipped",3,9,2003,"Classic Cars"
10159,50,69.8,1,3490,"11/21/2021 06:00 ","Shipped",4,10,2003,"Classic Cars"
10169,34,50.21,1,1707.14,"11/21/2021 05:00 ","Shipped",4,11,2003,"Classic Cars"
10191,23,65.52,13,1506.96,"11/21/2021 04:00 ","Shipped",4,11,2003,"Classic Cars"
10201,48,60.01,2,2880.48,"11/21/2021 03:00 ","Shipped",4,11,2003,"Classic Cars"
10203,34,64.9,7,2306.6,"11/21/2021 02:00 ","Shipped",4,12,2003,"Classic Cars"
10210,48,48.98,1,2351.04,"11/21/2021 01:00 ","Shipped",1,1,2004,"Classic Cars"
10235,24,50.21,8,1205.04,"11/21/2021 00:00 ","Shipped",1,2,2004,"Classic Cars"
10238,47,62.45,2,2935.15,"11/21/2021 23:00","Shipped",2,4,2004,"Classic Cars"
10253,24,52.66,12,1263.84,"11/21/2021 22:00","Cancelled",2,6,2004,"Classic Cars"
10266,47,62.45,13,2935.15,"11/21/2021 21:00","Shipped",3,7,2004,"Classic Cars"
10276,20,61.23,2,1234.6,"11/21/2021 20:00","Shipped",3,8,2004,"Classic Cars"
10287,20,67.97,11,1359.4,"11/21/2021 19:00","Shipped",3,8,2004,"Classic Cars"
10300,31,58.78,4,1923.19,"11/21/2021 18:00","Shipped",4,10,2003,"Classic Cars"
10310,38,56.94,9,2163.72,"11/21/2021 17:00","Shipped",4,10,2004,"Classic Cars"
10320,26,61.23,2,1591.98,"11/21/2021 16:00","Shipped",4,11,2004,"Classic Cars"
10331,25,100,9,3078.5,"11/21/2021 15:00","Shipped",4,11,2004,"Classic Cars"
10342,48,62.45,10,2997.6,"11/21/2021 14:00","Shipped",4,11,2004,"Classic Cars"
10355,44,62.45,6,2747.8,"11/21/2021 13:00","Shipped",4,12,2004,"Classic Cars"
10363,21,100,15,2447.76,"11/21/2021 12:00","Shipped",1,1,2005,"Classic Cars"
10378,46,41.54,6,2010.84,"11/21/2021 11:00","Shipped",1,2,2005,"Classic Cars"
10390,46,52.84,6,2430.64,"11/21/2021 10:00 ","Shipped",1,3,2005,"Classic Cars"
10420,55,52.66,12,2896.3,"11/21/2021 09:00 ","Shipped",2,5,2005,"Classic Cars"
10106,31,52.6,14,1630.6,"11/21/2021 08:00 ","Shipped",1,2,2003,"Vintage Cars"
10120,20,72.98,5,1459.6,"11/21/2021 07:00","Shipped",2,4,2003,"Vintage Cars"
10131,29,59.19,6,1716.23,"11/21/2021 06:00 ","Shipped",2,6,2003,"Vintage Cars"
10143,33,77.59,9,2560.47,"11/21/2021 05:00 ","Shipped",3,8,2003,"Vintage Cars"
10155,34,55.89,7,2000.26,"11/21/2021 04:00 ","Shipped",4,10,2003,"Vintage Cars"
10167,32,63.12,3,2020.84,"11/21/2021 03:00 ","Cancelled",4,10,2003,"Vintage Cars"
10178,27,73.64,6,2088.28,"11/21/2021 02:00 ","Shipped",4,11,2003,"Vintage Cars"
10196,21,69.04,3,1449.84,"11/21/2021 01:00 ","Shipped",4,11,2003,"Vintage Cars"
10208,27,71.67,6,2035.09,"11/21/2021 00:00 ","Shipped",4,11,2003,"Vintage Cars"
10210,36,77.59,2,2793.24,"11/21/2021 23:00","Shipped",1,1,2004,"Vintage Cars"
10232,43,70.35,6,3025.05,"11/21/2021 22:00","Shipped",1,2,2004,"Vintage Cars"
10249,25,69.7,2,1742.5,"11/21/2021 21:00","Shipped",2,5,2004,"Vintage Cars"
10262,46,70.35,11,3236.1,"11/21/2021 20:00","Cancelled",2,6,2004,"Vintage Cars"
10274,24,72.33,3,1735.92,"11/21/2021 19:00","Shipped",3,7,2004,"Vintage Cars"
10284,39,71.67,13,2795.13,"11/21/2021 18:00","Shipped",3,8,2004,"Vintage Cars"
10296,31,53.92,9,1671.52,"11/21/2021 17:00","Shipped",3,9,2004,"Vintage Cars"
10307,23,71.67,3,1576.74,"11/21/2021 16:00","Shipped",4,10,2004,"Vintage Cars"
10316,47,76.93,11,3615.71,"11/21/2021 15:00","Shipped",4,11,2004,"Vintage Cars"
10328,20,72.98,2,1459.6,"11/21/2021 14:00","Shipped",4,11,2004,"Vintage Cars"
10339,29,99.69,14,2891.01,"11/21/2021 13:00","Shipped",4,11,2004,"Vintage Cars"
10351,38,68.38,4,2598.44,"11/21/2021 12:00","Shipped",4,12,2004,"Vintage Cars"
10361,34,100,6,3871.92,"11/21/2021 11:00","Shipped",4,12,2004,"Vintage Cars"
10373,46,66,11,3036,"11/21/2021 10:00 ","Shipped",1,1,2005,"Vintage Cars"
10386,35,63.76,9,2331.6,"11/21/2021 09:00 ","Resolved",1,3,2005,"Vintage Cars"
10398,34,71.67,13,2436.78,"11/21/2021 08:00 ","Shipped",1,3,2005,"Vintage Cars"
10400,38,57.2,3,2173.6,"11/21/2021 07:00","Shipped",2,4,2005,"Vintage Cars"
10415,19,69.7,2,1254.6,"11/21/2021 06:00 ","Disputed",2,5,2005,"Vintage Cars"
10110,37,100,14,3724.42,"11/21/2021 05:00 ","Shipped",1,3,2003,"Classic Cars"
10124,43,100,13,5203,"11/21/2021 04:00 ","Shipped",2,5,2003,"Classic Cars"
10148,27,100,7,3469.5,"11/21/2021 03:00 ","Shipped",3,9,2003,"Classic Cars"
10161,30,100,6,3148.2,"11/21/2021 02:00 ","Shipped",4,10,2003,"Classic Cars"
10172,23,98.51,4,2167.23,"11/21/2021 01:00 ","Shipped",4,11,2003,"Classic Cars"
10192,49,100,17,6244.07,"11/21/2021 00:00 ","Shipped",4,11,2003,"Classic Cars"
10202,46,100,5,5566,"11/21/2021 23:00","Shipped",4,11,2003,"Classic Cars"
10204,48,91.02,11,4368.96,"11/21/2021 22:00","Shipped",4,12,2003,"Classic Cars"
10212,46,87.81,4,4039.26,"11/21/2021 21:00","Shipped",1,1,2004,"Classic Cars"
10236,48,92.09,2,4420.32,"11/21/2021 20:00","Shipped",1,2,2004,"Classic Cars"
10241,27,86.73,9,2341.71,"11/21/2021 19:00","Shipped",2,4,2004,"Classic Cars"
10267,43,100,6,5110.98,"11/21/2021 18:00","Shipped",3,7,2004,"Classic Cars"
10279,48,100,6,6168,"11/21/2021 17:00","Shipped",3,8,2004,"Classic Cars"
10288,41,100,12,4873.26,"11/21/2021 16:00","Shipped",3,9,2004,"Classic Cars"
10301,23,96.37,2,2120.14,"11/21/2021 15:00","Shipped",4,10,2003,"Classic Cars"
10311,46,92.09,7,4236.14,"11/21/2021 14:00","Shipped",4,10,2004,"Classic Cars"
10321,21,89.95,4,1988.95,"11/21/2021 13:00","Shipped",4,11,2004,"Classic Cars"
10332,31,37.19,13,1152.58,"11/21/2021 12:00","Shipped",4,11,2004,"Classic Cars"
10346,26,95.88,6,2492.88,"11/21/2021 11:00","Shipped",4,11,2004,"Classic Cars"
10368,20,99.58,4,2091.6,"11/21/2021 10:00 ","Shipped",1,1,2005,"Classic Cars"
10380,34,100,11,3953.19,"11/21/2021 09:00 ","Shipped",1,2,2005,"Classic Cars"
10407,43,86.73,9,3729.39,"11/21/2021 08:00 ","On Hold",2,4,2005,"Classic Cars"
10420,26,100,12,2617.16,"11/21/2021 07:00","In Process",2,5,2005,"Classic Cars"
10105,50,79.67,1,3983.5,"11/21/2021 06:00 ","Shipped",1,2,2003,"Vintage Cars"
10120,35,90.57,10,3169.95,"11/21/2021 05:00 ","Shipped",2,4,2003,"Vintage Cars"
10129,50,77.99,1,3899.5,"11/21/2021 04:00 ","Shipped",2,6,2003,"Vintage Cars"
10143,23,80.51,14,1951.73,"11/21/2021 03:00 ","Shipped",3,8,2003,"Vintage Cars"
10155,37,67.93,12,2513.41,"11/21/2021 02:00 ","Shipped",4,10,2003,"Vintage Cars"
10167,29,83.86,8,2431.94,"11/21/2021 01:00 ","Cancelled",4,10,2003,"Vintage Cars"
10178,21,72.12,11,1514.52,"11/21/2021 00:00 ","Shipped",4,11,2003,"Vintage Cars"
10196,36,85.54,8,3079.44,"11/21/2021 23:00","Shipped",4,11,2003,"Vintage Cars"
10207,23,86.38,5,2000.36,"11/21/2021 22:00","Shipped",4,11,2003,"Vintage Cars"
10210,23,89.73,7,2074.06,"11/21/2021 21:00","Shipped",1,1,2004,"Vintage Cars"
10232,46,80.51,11,3703.46,"11/21/2021 20:00","Shipped",1,2,2004,"Vintage Cars"
10248,23,76.31,2,1755.13,"11/21/2021 19:00","Cancelled",2,5,2004,"Vintage Cars"
10262,49,87.21,16,4273.29,"11/21/2021 18:00","Cancelled",2,6,2004,"Vintage Cars"
10273,48,83.02,3,3984.96,"11/21/2021 17:00","Shipped",3,7,2004,"Vintage Cars"
10283,33,72.96,5,2407.68,"11/21/2021 16:00","Shipped",3,8,2004,"Vintage Cars"
10296,23,77.15,14,1697.3,"11/21/2021 15:00","Shipped",3,9,2004,"Vintage Cars"
10307,23,91.41,8,2011.02,"11/21/2021 14:00","Shipped",4,10,2004,"Vintage Cars"
10316,25,92.25,16,2306.25,"11/21/2021 13:00","Shipped",4,11,2004,"Vintage Cars"
10326,20,92.25,2,1945,"11/21/2021 12:00","Shipped",4,11,2004,"Vintage Cars"
10339,42,59.36,16,2493.12,"11/21/2021 11:00","Shipped",4,11,2004,"Vintage Cars"
10350,25,60.34,10,1508.5,"11/21/2021 10:00 ","Shipped",4,12,2004,"Vintage Cars"
10373,23,100,10,2394.3,"11/21/2021 09:00 ","Shipped",1,1,2005,"Vintage Cars"
10385,37,85.54,2,3164.98,"11/21/2021 08:00 ","Shipped",1,2,2005,"Vintage Cars"
10396,37,90.57,8,3351.09,"11/21/2021 07:00","Shipped",1,3,2005,"Vintage Cars"
10400,42,72.96,8,3064.32,"11/21/2021 06:00 ","Shipped",2,4,2005,"Vintage Cars"
10414,51,76.31,2,3891.81,"11/21/2021 05:00 ","On Hold",2,5,2005,"Vintage Cars"
10108,40,100,1,5448.8,"11/21/2021 04:00 ","Shipped",1,3,2003,"Classic Cars"
10123,43,100,5,5494.97,"11/21/2021 03:00 ","Shipped",2,5,2003,"Classic Cars"
10135,47,100,2,6336.07,"11/21/2021 02:00 ","Shipped",3,7,2003,"Classic Cars"
10147,23,100,2,2906.97,"11/21/2021 01:00 ","Shipped",3,9,2003,"Classic Cars"
10160,35,100,3,4767.7,"11/21/2021 00:00 ","Shipped",4,10,2003,"Classic Cars"
10170,34,100,1,3820.56,"11/21/2021 23:00","Shipped",4,11,2003,"Classic Cars"
10191,25,100,9,3861.75,"11/21/2021 22:00","Shipped",4,11,2003,"Classic Cars"
10202,45,100,14,6320.35,"11/21/2021 21:00","Shipped",4,11,2003,"Classic Cars"
10203,47,100,3,6996.42,"11/21/2021 20:00","Shipped",4,12,2003,"Classic Cars"
10212,49,100,13,6949.67,"11/21/2021 19:00","Shipped",1,1,2004,"Classic Cars"
10235,40,100,4,4550,"11/21/2021 18:00","Shipped",1,2,2004,"Classic Cars"
10239,29,100,3,4479.63,"11/21/2021 17:00","Shipped",2,4,2004,"Classic Cars"
10253,39,100,8,5148,"11/21/2021 16:00","Cancelled",2,6,2004,"Classic Cars"
10266,24,100,9,2932.08,"11/21/2021 15:00","Shipped",3,7,2004,"Classic Cars"
